,Name,Line
6219,angela," he needs to go right now, and you're his emergency contact.  i think that you should go with him."
6220,michael, why don't you go with him?
6221,angela," i, barely know him... "
6222,dwight, i want michael to take me... 
6223,michael," i can't take you, i don't have my car and yours is all vomity."
6224,meredith, you can take my van!
6225,michael," oh, ok, that's, great.  no, i can't drive.  jim why don't you drive."
6226,jim, fine.
6227,michael," we'll go.  i'm still recovering. so let's just, ryan, could you get my coat please."
6228,jim," slowly, slowly.  let's just get to the elevator."
6229,dwight, choo choo choo choo choo choo... 
6230,jim," what are you doing?  what, stop... "
6231,dwight, vietnam sounds.
6232,jim," [dwight falls onto the couch] stop, stop, stop, stop."
6233,dwight, tired... [jim grabs spray bottle from planter]
6234,jim, you can't lay down.
6235,dwight, want to take a rake... .
6236,jim, wake up. [sprays dwight] 
6237,dwight, ahh!
6238,pam," dwight, here, let me help you dwight."
6239,jim, i'm just gonna get... 
6240,dwight," ok, pam, thanks."
6241,pam," get up, get up."
6242,dwight, you're the best.
6243,pam, yeah.
6244,jim, just keep him awake.
6245,dwight, it smells like chicken soup.
6246,pam, i know.
6247,dwight, i have to go to the hospital.
6248,pam, i know.
6249,dwight, where we going?
6250,pam, i just want to say goodbye ok?
6251,dwight," i'll be back, i mean... "
6252,pam," yes, i know, but it's gonna be different."
6253,dwight, why?
6254,pam, it's just hard to explain.
6255,dwight," aw, pam, you're adorable [taps her nose]"
6256,pam, oh my goodness!
6257,dwight, [giggles] 
6258,pam, come here.
6259,dwight," oh, huggy hugs."
6260,michael, shotgun!
6261,jim, you don't think you should sit in the back with dwight?
6262,michael," the rules of shotgun are very simple and very clear.  the first person to shout ""shotgun"" when you're within the sight of the car gets the front seat.  that's how  the game's played.  there are no exceptions for someone with a concussion.  "
6263,michael," oh, god, a mini-van.  what is meredith's problem?"
6264,jim," well, i think she has a kid."
6265,michael," well, yeah she has one kid, no husband.  she's not gonna find one driving this thing around."
6266,dwight, where are we going?
6267,jim," come on, get inside."
6268,dwight, where are we going?
6269,jim, we're going to chuck e. cheese.
6270,michael," chuck e. cheese?  oh, god, i'm so sick of chuck e. cheese."
6271,jim," we're going to the hospital, michael."
6272,michael," i know, just sayin'."
6273,michael," dwight, what are you drinking?"
6274,dwight, i found it under the seat.
6275,jim," oh my god, dwight, put that down."
6276,dwight, i'm thirsty.
6277,jim, give the bottle to michael [sprays dwight]
6278,dwight, no!
6279,jim, give the bottle to michael!
6280,dwight, i'm thirsty!
6281,michael, give it to me.
6282,dwight, no.
6283,michael, dwight... [to jim] you just keep your eyes on the road. [to dwight]  give me the bottle or you're fired.
6284,dwight," you can't fire me, i don't work in this van!"
6285,michael, give it to me dwight.
6286,dwight, no. [takes a drink]
6287,michael, give me the bottle!!
6288,jim, [to michael] will you stop?
6289,michael," gimme the bottle, dwight!"
6290,jim, michael stop.
6291,dwight, [drinks] mmmmm...
6292,michael, just give it! 
6293,jim," michael stop. [sprays michael, then dwight]"
6294,michael," stop, stop it! stop spraying! [dwight whines] gimme the bottle!"
6295,jim, stop [sprays michael]
6296,dwight, my eyes!
6297,michael, stop spraying me!  gimme the bottle!
6298,dwight, my eyes!
6299,michael," dwight, what is your middle name."
6300,dwight, danger.
6301,michael," [sigh] something with a ""k""."
6302,jim," it's kurt.  wow, i am so sad that i know that."
6303,michael," what do i write under ""reason for visit""?"
6304,jim, concussion. [michael scribbles something out] what did you write?
6305,michael," nothing.  i wrote ""bringing someone to the hospital""."
6306,jim, so you thought they meant your reason for coming to the hospital.
6307,michael," no... you know what jim, this isn't about me anymore.  i made a miraculous recovery, which is more than i can say for him. [dwight falls towards jim]"
6308,jim, come on dwight. [sprays dwight]
6309,dwight, hi michael!
6310,michael, hi dwight.
6311,dwight, ahhh.  mweehaa
6312,michael," doctor, what is more serious, a head injury or a foot injury?"
6313,doctor, a head injury.
6314,michael," well, you don't have all the information. the foot as been fairly severely burned and healed quickly, very quickly, actually like suspiciously quickly."
6315,doctor," [to dwight] so, i'm ordering a cat scan."
6316,dwight, what is that?
6317,michael," look since you have the machine up and running, can i just stick my foot, we take a look?"
6318,doctor," well, for a burn, you really just need to look at the outside of the foot."
6319,michael," ok, what kinda machine is that?"
6320,doctor, does the skin look red and swollen?  
6321,dwight, that's what she said.
6322,michael," that's my joke, damnit dwight."
6323,lab tech," ok, no electronics past this point.  camera, sound equipment... "
6324,michael," it's ok, they're with me."
6325,lab tech, no metal of any kind.
6326,michael," alright, well, i guess this is where we leave you off."
6327,dwight, i don't want to do this.
6328,michael," uh, well you should of thought of before you crashed your head on your way to pick me up.  we'll, see you when you get out."
6329,dwight, oh.
6330,michael, fine. fine.
6331,pam," dunder mifflin, this is pam."
6332,jim," dunder mifflin, this is jim. "
6333,pam," oh my god, what is going on, is dwight ok?"
6334,jim," uh hmm, he should be fine, but, uh, they brought him in for a cat scan."
6335,pam, i can't believe he's getting a cat scan.
6336,jim, michael went in there with him too.  it's pretty sweet.
6337,pam, really? michael went in with him? 
6338,jim, uh huh.
6339,pam, wow.
6340,jim," but they shouldn't be much longer now, so we'll be back soon."
6341,pam," ok, that's uh, good news [pam sees angela eavesdropping] uh, yeah, no i'll let you go."
6342,jim, ok.
6343,pam, ok. bye.
6344,jim, bye.
6345,pam," hey, oscar?"
6346,oscar," what's up, pam?"
6347,pam," i just wanted to let you that dwight's gonna be ok.  the doctor said there's a really simple treatment for a concussion, so he'll probably even be back at work tomorrow."
6348,oscar, ok... 
6349,pam," i just, uh, thought you'd want to know that."
6350,lab tech," ok mr. schrute, inhale with me on three.  one, two, uh sir? [michael tries to put his leg in the scanner] stop that. stop. stop that."
6351,oscar, [jim popping michael's bubble wrap cast] you should put butter on it.
6352,michael," uh, that's what she said.  see, haven't lost my sense of humor.  no, no need, it was a non-stick grill."
6353,jim," i've had a foreman grill for about six years, i've done about 85% of my cooking on it, but i've never burnt myself, probably because i don't use it as a pillow."
6354,michael," i always keep a stash of bubble wrap at my house.  some days, hectic, tiring days, i just like to go home and zone out and click on the tube and pop a few.  very soothing.  [to the interviewer] want to try?"
6355,jim," you know, that's probably not gonna last too long, you should go to a hospital and get a real cast."
6356,michael," right, i'm gonna spend the day in the hospital, bujehh.  bureaucracy and germs."
6357,jim, and doctors.
6358,michael," yes, so, no thank you."
6359,dwight, pssht.
6360,michael, what?
6361,dwight," constructing a home-made cast?  genius.  filled with foresight.  like in the pioneer times, if you lost a leg, they would then use the bone of the leg for a cane.  they wasted nothing."
6362,michael," wow, i don't want to hear... you talk.  pam, could i have a word with you in my office?  [stumbling] oh, oh, oh.  alright."
6363,ryan, my assignment is to make a temporary disabled parking permit for michael scott.
6364,angela, ooo! who made popcorn? [michael rubbing butter on his foot]
6365,toby," [on speakerphone] well you know, frankly a lot of us have been saying this for a long time."
6366,michael," yeah, i've been sayin that."
6367,toby," yeah, and i, uh, i think that the very fact that we're including it in our agenda frankly, is a big step forward."
6368,michael, did you know i used to be in hr?
6369,toby, i'm sorry?
6370,michael, i used to be in hr.  i was a hell raiser.
6371,toby," uh, ok. "
6372,michael, right? [laughs] 
6373,toby," uh, great.  why don't we move on?"
6374,michael, alright. movin' on.
6375,toby, great.  because you that i think the very fact that [michael mutes the call]
6376,michael," ry-an.  you're here.  whatcha got, whatcha got?  alright, panic room, maverick, nell, sommersby, the accused.  where's little man tate?"
6377,ryan, they were out.
6378,michael, oh come on.
6379,ryan, at three different places.
